,股票名稱,季別,營業收入,營業成本,營業毛利,毛利率,營業利益,營益率,業外收支,稅前淨利,稅後淨利,EPS(元)
2720,和碩(4938),2010-05-15,130105.0,121687.0,8418.0,0.0647,3257.0,0.025,673.0,3930.0,1775.0,0.78
2721,和碩(4938),2010-03-31,315044.0,288798.0,26246.0,0.0833,10467.0,0.0332,-2356.0,8111.0,2213.0,0.97
2722,和碩(4938),2009-11-14,91189.0,89080.0,2109.0,0.023100000000000002,-510.0,-0.005600000000000001,4093.0,3583.0,3528.0,1.87
2723,和碩(4938),2009-08-14,67606.0,65862.0,1745.0,0.0258,7.0,0.0001,413.0,420.0,497.0,0.26
2724,和碩(4938),2009-05-15,64242.0,61975.0,2267.0,0.0353,611.0,0.0095,178.0,789.0,513.0,0.27
2725,和碩(4938),2009-03-31,290788.0,268714.0,22075.0,0.0759,9246.0,0.0318,-4325.0,4921.0,827.0,0.46
2726,聯發科(2454),2025-03-31,138043.0,71042.0,67001.0,0.4854,21412.0,0.1551,4799.0,26211.0,23789.0,14.96
2727,聯發科(2454),2024-11-14,131813.0,67466.0,64348.0,0.4882,23864.0,0.18100000000000002,4577.0,28441.0,25346.0,15.94
2728,聯發科(2454),2024-08-14,127271.0,65135.0,62136.0,0.4882,24956.0,0.1961,4241.0,29197.0,25716.0,16.19
2729,聯發科(2454),2024-05-15,133458.0,63558.0,69901.0,0.5238,32180.0,0.2411,3490.0,35670.0,31536.0,19.85
2730,聯發科(2454),2024-03-31,129562.0,66946.0,62616.0,0.4833,24736.0,0.19090000000000001,3580.0,28316.0,25663.0,16.17
2731,聯發科(2454),2023-11-14,110098.0,57905.0,52192.0,0.47409999999999997,17944.0,0.163,3048.0,20993.0,18478.0,11.64
2732,聯發科(2454),2023-08-14,98135.0,51489.0,46646.0,0.4753,14751.0,0.1503,3620.0,18370.0,15965.0,10.07
2733,聯發科(2454),2023-05-15,95652.0,49739.0,45912.0,0.48,14369.0,0.1502,4735.0,19104.0,16874.0,10.64
2734,聯發科(2454),2023-03-31,108194.0,55933.0,52261.0,0.483,18086.0,0.1672,2971.0,21057.0,18488.0,11.67
2735,聯發科(2454),2022-11-14,142161.0,72066.0,70095.0,0.49310000000000004,33054.0,0.2325,2542.0,35596.0,30955.0,19.54
2736,聯發科(2454),2022-08-14,155730.0,78966.0,76764.0,0.4929,39181.0,0.2516,1756.0,40937.0,35437.0,22.39
2737,聯發科(2454),2022-05-15,142711.0,70927.0,71783.0,0.503,36467.0,0.2555,1503.0,37970.0,33261.0,21.02
2738,聯發科(2454),2022-03-31,128654.0,64824.0,63830.0,0.4961,29721.0,0.231,4278.0,33999.0,30051.0,19.03
2739,聯發科(2454),2021-11-14,131074.0,69858.0,61216.0,0.467,29287.0,0.22340000000000002,2903.0,32190.0,28287.0,17.92
2740,聯發科(2454),2021-08-14,125653.0,67615.0,58038.0,0.4619,28834.0,0.2295,2753.0,31587.0,27511.0,17.44
2741,聯發科(2454),2021-05-15,108033.0,59513.0,48520.0,0.4491,20198.0,0.187,8878.0,29076.0,25572.0,16.21
2742,聯發科(2454),2021-03-31,96405.0,53542.0,42863.0,0.4446,15373.0,0.1595,1519.0,16891.0,14746.0,9.37
2743,聯發科(2454),2020-11-14,97275.0,54246.0,43028.0,0.44229999999999997,14628.0,0.1504,804.0,15432.0,13251.0,8.42
2744,聯發科(2454),2020-08-14,67603.0,38197.0,29407.0,0.435,7416.0,0.1097,1113.0,8529.0,7204.0,4.58
2745,聯發科(2454),2020-05-15,60863.0,34626.0,26237.0,0.4311,5802.0,0.0953,928.0,6730.0,5715.0,3.64
2746,聯發科(2454),2020-03-31,64708.0,37216.0,27492.0,0.42490000000000006,6226.0,0.0962,829.0,7055.0,6326.0,4.03
2747,聯發科(2454),2019-11-14,67224.0,38934.0,28290.0,0.4208,7029.0,0.10460000000000001,918.0,7947.0,6871.0,4.38
2748,聯發科(2454),2019-08-14,61567.0,35777.0,25790.0,0.4189,6143.0,0.0998,1877.0,8021.0,6430.0,4.11
2749,聯發科(2454),2019-05-15,52722.0,31249.0,21473.0,0.4073,3169.0,0.0601,836.0,4005.0,3406.0,2.17
2750,聯發科(2454),2019-03-31,60892.0,37190.0,23702.0,0.38920000000000005,3851.0,0.0632,642.0,4493.0,4123.0,2.63
2751,聯發科(2454),2018-11-14,67030.0,41206.0,25825.0,0.38530000000000003,6310.0,0.0941,1203.0,7513.0,6739.0,4.3
2752,聯發科(2454),2018-08-14,60481.0,37369.0,23113.0,0.3821,4092.0,0.0677,4606.0,8699.0,7380.0,4.72
2753,聯發科(2454),2018-05-15,49654.0,30569.0,19085.0,0.38439999999999996,1929.0,0.038900000000000004,1057.0,2987.0,2519.0,1.61
2754,聯發科(2454),2018-03-31,60403.0,37819.0,22584.0,0.3739,1290.0,0.021400000000000002,9445.0,10735.0,10160.0,6.5
2755,聯發科(2454),2017-11-14,63651.0,40469.0,23182.0,0.3642,4959.0,0.0779,662.0,5621.0,5102.0,3.26
2756,聯發科(2454),2017-08-14,58079.0,37749.0,20330.0,0.35000000000000003,2358.0,0.0406,1022.0,3380.0,2368.0,1.51
2757,聯發科(2454),2017-05-15,56083.0,37293.0,18790.0,0.335,1212.0,0.0216,6289.0,7501.0,6702.0,4.29
2758,聯發科(2454),2017-03-31,68675.0,44963.0,23713.0,0.3453,3981.0,0.057999999999999996,1586.0,5568.0,5046.0,3.23
2759,聯發科(2454),2016-11-14,78403.0,50787.0,27617.0,0.3522,7622.0,0.09720000000000001,993.0,8615.0,7792.0,4.98
2760,聯發科(2454),2016-08-14,72527.0,46974.0,25553.0,0.3523,7069.0,0.0975,682.0,7751.0,6500.0,4.16
2761,聯發科(2454),2016-05-15,55905.0,34598.0,21307.0,0.3811,4403.0,0.0788,875.0,5278.0,4363.0,2.79
2762,聯發科(2454),2016-03-31,61713.0,37932.0,23780.0,0.38530000000000003,3748.0,0.060700000000000004,997.0,4745.0,4428.0,2.83
2763,聯發科(2454),2015-11-14,56962.0,32658.0,24304.0,0.4267,7622.0,0.1338,1452.0,9074.0,7954.0,5.09
2764,聯發科(2454),2015-08-14,47044.0,25448.0,21596.0,0.45909999999999995,6866.0,0.146,541.0,7407.0,6350.0,4.06
2765,聯發科(2454),2015-05-15,47536.0,25038.0,22499.0,0.4733,7672.0,0.16140000000000002,470.0,8142.0,7226.0,4.62
2766,聯發科(2454),2015-03-31,55453.0,28868.0,26585.0,0.4794,9874.0,0.17809999999999998,1908.0,11782.0,10393.0,6.73
2767,聯發科(2454),2014-11-14,57472.0,29238.0,28234.0,0.4913,13794.0,0.24,1119.0,14914.0,13299.0,8.51
2768,聯發科(2454),2014-08-14,54133.0,27309.0,26824.0,0.4955,12760.0,0.23570000000000002,1393.0,14153.0,12558.0,8.03
2769,聯發科(2454),2014-05-15,46005.0,23779.0,22226.0,0.48310000000000003,10813.0,0.23500000000000001,688.0,11501.0,10147.0,6.82
2770,聯發科(2454),2014-03-31,39798.0,21608.0,18190.0,0.4571,8403.0,0.2111,1044.0,9446.0,8623.0,6.43
2771,聯發科(2454),2013-11-14,39008.0,21867.0,17140.0,0.4394,7866.0,0.20170000000000002,1169.0,9035.0,8428.0,6.28
2772,聯發科(2454),2013-08-14,33276.0,18891.0,14385.0,0.43229999999999996,5888.0,0.17690000000000003,1256.0,7143.0,6723.0,5.01
2773,聯發科(2454),2013-05-15,23974.0,13884.0,10090.0,0.42090000000000005,3087.0,0.1288,835.0,3922.0,3741.0,2.79
2774,聯發科(2454),2013-03-31,26737.0,15640.0,11097.0,0.41500000000000004,3501.0,0.1309,1069.0,4570.0,4497.0,3.7
2775,聯發科(2454),2012-11-14,29471.0,17320.0,12151.0,0.4123,4232.0,0.1436,872.0,5104.0,4928.0,4.2
2776,聯發科(2454),2012-08-14,23440.0,13882.0,9558.0,0.40770000000000006,2751.0,0.1174,1487.0,4238.0,3682.0,3.23
2777,聯發科(2454),2012-05-15,19615.0,11361.0,8254.0,0.4208,1919.0,0.0978,654.0,2573.0,2477.0,2.17
2778,聯發科(2454),2012-03-31,22633.0,12639.0,9994.0,0.4416,2368.0,0.10460000000000001,746.0,3114.0,2918.0,2.64
2779,聯發科(2454),2011-11-14,23376.0,12836.0,10540.0,0.4509,3702.0,0.1584,449.0,4150.0,4070.0,3.73
2780,聯發科(2454),2011-08-14,20982.0,11351.0,9631.0,0.459,3210.0,0.153,422.0,3632.0,3326.0,3.05
2781,聯發科(2454),2011-05-15,19867.0,10687.0,9180.0,0.4621,3065.0,0.1543,242.0,3307.0,3310.0,3.03
2782,聯發科(2454),2011-03-31,22680.0,11522.0,11158.0,0.49200000000000005,3827.0,0.16870000000000002,125.0,3952.0,3828.0,3.52
2783,聯發科(2454),2010-11-14,28181.0,13464.0,14717.0,0.5222,6915.0,0.2454,333.0,7248.0,6969.0,6.41
2784,聯發科(2454),2010-08-14,29954.0,13470.0,16484.0,0.5503,9273.0,0.30960000000000004,432.0,9705.0,9030.0,8.34
2785,聯發科(2454),2010-05-15,32707.0,14158.0,18549.0,0.5671,11064.0,0.3383,319.0,11383.0,11134.0,10.29
2786,聯發科(2454),2010-03-31,29100.0,12019.0,17081.0,0.5870000000000001,8698.0,0.2989,212.0,8911.0,8746.0,8.13
2787,聯發科(2454),2009-11-14,34357.0,13677.0,20680.0,0.6019,11787.0,0.3431,214.0,12001.0,11795.0,10.99
2788,聯發科(2454),2009-08-14,28149.0,11511.0,16639.0,0.5911,9292.0,0.3301,311.0,9602.0,9161.0,8.58
2789,聯發科(2454),2009-05-15,23906.0,10488.0,13418.0,0.5613,6610.0,0.27649999999999997,297.0,6907.0,7003.0,6.57
2790,聯發科(2454),2009-03-31,20654.0,9795.0,10858.0,0.5257000000000001,4337.0,0.21,-1243.0,3094.0,2881.0,2.7
2791,聯發科(2454),2008-11-14,28052.0,13194.0,14858.0,0.5297,7278.0,0.2594,285.0,7563.0,7182.0,6.74
2792,聯發科(2454),2008-08-14,22318.0,10543.0,11775.0,0.5276,5592.0,0.2505,571.0,6163.0,5096.0,4.93
2793,聯發科(2454),2008-05-15,19378.0,9533.0,9845.0,0.508,3854.0,0.19890000000000002,424.0,4278.0,4031.0,3.9
2794,聯發科(2454),2008-03-31,20642.0,9386.0,11256.0,0.5453,6354.0,0.3078,,6556.0,6314.0,6.13
2795,聯發科(2454),2007-11-14,26688.0,11459.0,15229.0,0.5706,11895.0,0.4457,,12132.0,11849.0,11.5
2796,聯發科(2454),2007-08-14,18415.0,8124.0,10292.0,0.5589000000000001,7478.0,0.4061,,8371.0,7597.0,7.9
2797,聯發科(2454),2007-05-15,14927.0,6372.0,8555.0,0.5731,6162.0,0.4128,,7794.0,7833.0,8.15
2798,聯發科(2454),2007-03-31,18487.0,8617.0,9871.0,0.5339,6884.0,0.3724,,7338.0,6690.0,6.96
2799,聯發科(2454),2006-11-14,12736.0,4727.0,8009.0,0.6288,6326.0,0.49670000000000003,,6626.0,6497.0,6.76
2800,聯發科(2454),2006-08-14,14071.0,6568.0,7503.0,0.5332,5552.0,0.3946,,5990.0,4243.0,4.95
2801,聯發科(2454),2006-05-15,11103.0,4607.0,6496.0,0.5851,4503.0,0.4056,,5031.0,5150.0,6.01
2802,中租-KY(5871),2025-03-31,25315.0,8605.0,16710.0,0.6601,5726.0,0.2262,472.0,6199.0,4182.0,2.53
2803,中租-KY(5871),2024-11-14,26230.0,8547.0,17684.0,0.6742,8130.0,0.3099,544.0,8674.0,6179.0,3.75
2804,中租-KY(5871),2024-08-14,25735.0,8610.0,17126.0,0.6655,8122.0,0.3156,1036.0,9158.0,6409.0,3.55
2805,中租-KY(5871),2024-05-15,25011.0,8487.0,16524.0,0.6607,7931.0,0.3171,288.0,8219.0,5815.0,3.6
2806,中租-KY(5871),2024-03-31,25064.0,8403.0,16660.0,0.6647,7756.0,0.3094,452.0,8207.0,5737.0,3.55
2807,中租-KY(5871),2023-11-14,25185.0,8453.0,16731.0,0.6643000000000001,8546.0,0.3393,495.0,9040.0,6232.0,3.86
2808,中租-KY(5871),2023-08-14,24137.0,7986.0,16150.0,0.6691,8162.0,0.3381,926.0,9088.0,6174.0,3.47
2809,中租-KY(5871),2023-05-15,23140.0,7566.0,15574.0,0.6729999999999999,8468.0,0.36590000000000006,1410.0,9877.0,6890.0,4.35
2810,中租-KY(5871),2023-03-31,23207.0,7392.0,15815.0,0.6815000000000001,8296.0,0.3575,773.0,9069.0,6128.0,3.95
2811,中租-KY(5871),2022-11-14,22309.0,6427.0,15881.0,0.7119,9731.0,0.4362,248.0,9979.0,7010.0,4.44
2812,中租-KY(5871),2022-08-14,21167.0,6140.0,15027.0,0.7099,9589.0,0.45299999999999996,383.0,9972.0,6914.0,4.17
2813,中租-KY(5871),2022-05-15,19926.0,5558.0,14368.0,0.7211,9354.0,0.46950000000000003,952.0,10306.0,7170.0,4.94
2814,中租-KY(5871),2022-03-31,19391.0,5234.0,14157.0,0.7301000000000001,8929.0,0.46049999999999996,111.0,9040.0,5615.0,3.87
2815,中租-KY(5871),2021-11-14,18311.0,4858.0,13453.0,0.7347,8585.0,0.46880000000000005,267.0,8852.0,5528.0,3.81
2816,中租-KY(5871),2021-08-14,17699.0,4748.0,12951.0,0.7317,8442.0,0.47700000000000004,315.0,8757.0,5530.0,3.69
2817,中租-KY(5871),2021-05-15,16759.0,4648.0,12111.0,0.7227,7529.0,0.44930000000000003,476.0,8005.0,4970.0,3.6
2818,中租-KY(5871),2021-03-31,15878.0,4332.0,11546.0,0.7271,6225.0,0.392,378.0,6603.0,4481.0,3.24
2819,中租-KY(5871),2020-11-14,15358.0,4314.0,11044.0,0.7191,6299.0,0.41009999999999996,187.0,6486.0,4487.0,3.25
2820,中租-KY(5871),2020-08-14,14299.0,4132.0,10167.0,0.711,5735.0,0.4011,85.0,5820.0,3966.0,2.87
2821,中租-KY(5871),2020-05-15,13943.0,3988.0,9955.0,0.7140000000000001,5418.0,0.3886,339.0,5757.0,3923.0,2.95
2822,中租-KY(5871),2020-03-31,16378.0,6522.0,9856.0,0.6018,5619.0,0.3431,157.0,5776.0,3987.0,3.0
2823,中租-KY(5871),2019-11-14,15285.0,5995.0,9290.0,0.6078,5478.0,0.35840000000000005,83.0,5561.0,3863.0,2.91
2824,中租-KY(5871),2019-08-14,14574.0,5948.0,8626.0,0.5919,5097.0,0.3498,534.0,5631.0,4040.0,3.04
2825,中租-KY(5871),2019-05-15,12896.0,5023.0,7872.0,0.6104999999999999,4567.0,0.35409999999999997,212.0,4779.0,3579.0,2.78
2826,中租-KY(5871),2019-03-31,13494.0,5101.0,8393.0,0.6219,4773.0,0.35369999999999996,86.0,4858.0,3334.0,2.59
2827,中租-KY(5871),2018-11-14,12677.0,4698.0,7979.0,0.6294,4580.0,0.3613,163.0,4742.0,3397.0,2.63
2828,中租-KY(5871),2018-08-14,12763.0,5331.0,7432.0,0.5822999999999999,4508.0,0.3532,479.0,4987.0,3604.0,2.8
2829,中租-KY(5871),2018-05-15,11538.0,4254.0,7285.0,0.6314000000000001,4209.0,0.36479999999999996,54.0,4263.0,3034.0,2.4
2830,中租-KY(5871),2018-03-31,11642.0,4490.0,7152.0,0.6143,3714.0,0.319,50.0,3764.0,2626.0,2.25
2831,中租-KY(5871),2017-11-14,10586.0,4023.0,6563.0,0.62,3547.0,0.3351,195.0,3742.0,2682.0,2.35
2832,中租-KY(5871),2017-08-14,9856.0,3767.0,6089.0,0.6178,2914.0,0.2957,153.0,3067.0,2192.0,1.92
2833,中租-KY(5871),2017-05-15,9371.0,3465.0,5906.0,0.6302000000000001,2682.0,0.2862,298.0,2980.0,2156.0,1.89
2834,中租-KY(5871),2017-03-31,10035.0,3704.0,6330.0,0.6308,2367.0,0.2359,76.0,2443.0,1792.0,1.57
2835,中租-KY(5871),2016-11-14,9643.0,3668.0,5975.0,0.6196,2290.0,0.23750000000000002,295.0,2585.0,1922.0,1.69
2836,中租-KY(5871),2016-08-14,9559.0,3712.0,5847.0,0.6116,1978.0,0.20690000000000003,752.0,2730.0,1907.0,1.67
2837,中租-KY(5871),2016-05-15,8772.0,3247.0,5524.0,0.6298,2200.0,0.25079999999999997,99.0,2299.0,1621.0,1.42
2838,中租-KY(5871),2016-03-31,9919.0,4100.0,5819.0,0.5866,2284.0,0.2303,89.0,2374.0,1715.0,1.51
2839,中租-KY(5871),2015-11-14,9314.0,3733.0,5581.0,0.5992000000000001,2255.0,0.2421,175.0,2430.0,1732.0,1.52
2840,中租-KY(5871),2015-08-14,9092.0,3824.0,5268.0,0.5794,1998.0,0.2198,445.0,2444.0,1707.0,1.5
2841,中租-KY(5871),2015-05-15,8503.0,3225.0,5278.0,0.6207,2342.0,0.2755,46.0,2388.0,1709.0,1.56
2842,中租-KY(5871),2015-03-31,8661.0,3419.0,5242.0,0.6052000000000001,2245.0,0.25920000000000004,104.0,2350.0,1701.0,1.55
2843,中租-KY(5871),2014-11-14,9029.0,3748.0,5282.0,0.5849000000000001,2259.0,0.2502,416.0,2674.0,1906.0,1.74
2844,中租-KY(5871),2014-08-14,8415.0,3595.0,4820.0,0.5728,2060.0,0.24480000000000002,384.0,2444.0,1657.0,1.51
2845,中租-KY(5871),2014-05-15,8447.0,3716.0,4730.0,0.56,2193.0,0.2596,16.0,2209.0,1562.0,1.57
2846,中租-KY(5871),2014-03-31,9492.0,4588.0,4904.0,0.5167,2072.0,0.2183,220.0,2293.0,1606.0,1.61
2847,中租-KY(5871),2013-11-14,7432.0,3158.0,4275.0,0.5751,1992.0,0.268,65.0,2056.0,1409.0,1.41
2848,中租-KY(5871),2013-08-14,6999.0,2858.0,4141.0,0.5917,2104.0,0.3006,89.0,2193.0,1482.0,1.64
2849,中租-KY(5871),2013-05-15,6489.0,2765.0,3724.0,0.574,1875.0,0.289,159.0,2035.0,1386.0,1.53
2850,中租-KY(5871),2013-03-31,6225.0,2791.0,3434.0,0.5517000000000001,1259.0,0.2022,263.0,1521.0,997.0,1.12
2851,中租-KY(5871),2012-11-14,5438.0,2376.0,3062.0,0.5631,1375.0,0.2529,439.0,1814.0,1184.0,1.51
2852,中租-KY(5871),2012-08-14,5085.0,2272.0,2813.0,0.5533,1299.0,0.2554,93.0,1392.0,870.0,1.11
2853,中租-KY(5871),2012-05-15,4664.0,2063.0,2602.0,0.5577000000000001,1105.0,0.237,40.0,1146.0,736.0,0.94
2854,中租-KY(5871),2012-03-31,4815.0,2312.0,2503.0,0.5197999999999999,921.0,0.1913,80.0,1001.0,629.0,0.86
2855,中租-KY(5871),2011-11-14,4393.0,2021.0,2372.0,0.54,1183.0,0.26940000000000003,-65.0,1118.0,697.0,0.97
2856,中租-KY(5871),2011-08-14,3978.0,1998.0,1980.0,0.4978,792.0,0.19899999999999998,166.0,957.0,651.0,0.92
2857,中租-KY(5871),2011-05-15,3583.0,1783.0,1800.0,0.5025000000000001,837.0,0.2336,-74.0,762.0,470.0,0.68
2858,中租-KY(5871),2011-03-31,3564.0,1915.0,1648.0,0.4625,610.0,0.17120000000000002,182.0,792.0,475.0,0.59
2859,中租-KY(5871),2010-11-14,3344.0,1716.0,1628.0,0.4868,708.0,0.2118,151.0,859.0,378.0,0.45
2860,中租-KY(5871),2010-08-14,3057.0,1476.0,1581.0,0.5172,758.0,0.2479,204.0,962.0,774.0,0.84
2861,中租-KY(5871),2010-05-15,2959.0,1464.0,1495.0,0.5052000000000001,793.0,0.268,-7.0,786.0,500.0,0.55
2862,長榮(2603),2024-11-14,152789.0,72420.0,80369.0,0.526,77157.0,0.505,4597.0,81754.0,61913.0,28.75
2863,長榮(2603),2024-08-14,106329.0,70446.0,35882.0,0.3375,32678.0,0.3073,3238.0,35916.0,29459.0,13.7
2864,長榮(2603),2024-05-15,88639.0,69689.0,18949.0,0.2138,15654.0,0.1766,5393.0,21047.0,17382.0,8.14
2865,長榮(2603),2024-03-31,69691.0,60788.0,8904.0,0.1278,4721.0,0.0677,1812.0,6533.0,3293.0,1.56
2866,長榮(2603),2023-11-14,72812.0,60403.0,12409.0,0.1704,8760.0,0.12029999999999999,16436.0,25196.0,21909.0,10.35
2867,長榮(2603),2023-08-14,67385.0,53589.0,13795.0,0.2047,10132.0,0.1504,6083.0,16214.0,5092.0,2.41
2868,長榮(2603),2023-05-15,66827.0,52025.0,14801.0,0.2215,11137.0,0.16670000000000001,5091.0,16229.0,5043.0,2.38
2869,長榮(2603),2023-03-31,111027.0,65495.0,45531.0,0.41009999999999996,32826.0,0.2957,5644.0,38470.0,29850.0,7.78
2870,長榮(2603),2022-11-14,170433.0,57315.0,113118.0,0.6637000000000001,109250.0,0.6409999999999999,9003.0,118253.0,100698.0,37.25
2871,長榮(2603),2022-08-14,174999.0,53233.0,121766.0,0.6958,117930.0,0.6739,7395.0,125326.0,102293.0,19.33
2872,長榮(2603),2022-05-15,170825.0,52798.0,118027.0,0.6909000000000001,114802.0,0.672,2574.0,117376.0,101360.0,19.16
2873,長榮(2603),2022-03-31,156006.0,54419.0,101587.0,0.6512000000000001,92757.0,0.5946,2308.0,95065.0,80736.0,15.39
2874,長榮(2603),2021-11-14,143482.0,44474.0,99008.0,0.6900000000000001,96117.0,0.6698999999999999,149.0,96266.0,80138.0,15.15
2875,長榮(2603),2021-08-14,99966.0,45206.0,54760.0,0.5478000000000001,52004.0,0.5202,586.0,52590.0,42058.0,7.98
2876,長榮(2603),2021-05-15,89953.0,43313.0,46640.0,0.5185000000000001,43985.0,0.489,329.0,44314.0,36083.0,7.04
2877,長榮(2603),2021-03-31,64690.0,43173.0,21517.0,0.3326,17887.0,0.27649999999999997,-322.0,17565.0,13429.0,2.79
2878,長榮(2603),2020-11-14,55042.0,41580.0,13462.0,0.2446,11091.0,0.20149999999999998,-487.0,10604.0,8185.0,1.7
2879,長榮(2603),2020-08-14,43871.0,36307.0,7564.0,0.1724,5194.0,0.1184,-906.0,4288.0,3192.0,0.66
2880,長榮(2603),2020-05-15,43475.0,40531.0,2945.0,0.0677,496.0,0.011399999999999999,-1114.0,-618.0,-442.0,-0.09
2881,長榮(2603),2020-03-31,47925.0,44402.0,3522.0,0.0735,884.0,0.0184,-960.0,-77.0,-228.0,-0.05
2882,長榮(2603),2019-11-14,49856.0,45972.0,3884.0,0.0779,1362.0,0.0273,-1051.0,312.0,136.0,0.03
2883,長榮(2603),2019-08-14,47112.0,43413.0,3698.0,0.0785,1109.0,0.0235,-1274.0,-165.0,-355.0,-0.08
2884,長榮(2603),2019-05-15,45697.0,42284.0,3413.0,0.0747,1303.0,0.0285,-595.0,709.0,560.0,0.12
2885,長榮(2603),2019-03-31,49201.0,46047.0,3154.0,0.0641,1941.0,0.0395,-350.0,1591.0,693.0,0.16
2886,長榮(2603),2018-11-14,44907.0,41619.0,3288.0,0.0732,999.0,0.0222,245.0,1244.0,708.0,0.17
2887,長榮(2603),2018-08-14,38287.0,38179.0,109.0,0.0028000000000000004,-1992.0,-0.052000000000000005,238.0,-1753.0,-1244.0,-0.31
2888,長榮(2603),2018-05-15,36841.0,35927.0,914.0,0.0248,-23.0,-0.0006,136.0,113.0,137.0,0.03
2889,長榮(2603),2018-03-31,37514.0,36484.0,1031.0,0.0275,-1075.0,-0.028700000000000003,762.0,-313.0,180.0,0.05
2890,長榮(2603),2017-11-14,41525.0,37012.0,4513.0,0.10869999999999999,3021.0,0.0728,1369.0,4390.0,3739.0,1.06
2891,長榮(2603),2017-08-14,37704.0,34467.0,3237.0,0.0858,2213.0,0.0587,932.0,3146.0,2774.0,0.79
2892,長榮(2603),2017-05-15,33839.0,31730.0,2109.0,0.06230000000000001,658.0,0.0194,-434.0,224.0,313.0,0.09
2893,長榮(2603),2017-03-31,34195.0,33452.0,743.0,0.0217,-772.0,-0.0226,-296.0,-1069.0,-1062.0,-0.3
2894,長榮(2603),2016-11-14,31934.0,32340.0,-406.0,-0.012700000000000001,-1833.0,-0.05740000000000001,151.0,-1683.0,-1149.0,-0.33
2895,長榮(2603),2016-08-14,29734.0,30888.0,-1154.0,-0.0388,-1131.0,-0.038,-156.0,-1287.0,-557.0,-0.16
2896,長榮(2603),2016-05-15,28604.0,31276.0,-2672.0,-0.0934,-4112.0,-0.1438,-659.0,-4771.0,-3840.0,-1.09
2897,長榮(2603),2016-03-31,30673.0,32643.0,-1970.0,-0.06420000000000001,-3372.0,-0.1099,-775.0,-4147.0,-3367.0,-0.96
2898,長榮(2603),2015-11-14,33036.0,34247.0,-1210.0,-0.0366,-2647.0,-0.0801,-99.0,-2747.0,-2414.0,-0.69
2899,長榮(2603),2015-08-14,34800.0,33166.0,1634.0,0.047,349.0,0.01,-228.0,121.0,-153.0,-0.04
2900,長榮(2603),2015-05-15,35304.0,32138.0,3166.0,0.0897,1823.0,0.0516,267.0,2091.0,1526.0,0.44
2901,長榮(2603),2015-03-31,37187.0,35679.0,1508.0,0.0406,1700.0,0.045700000000000005,-29.0,1670.0,836.0,0.24
2902,長榮(2603),2014-11-14,37598.0,33484.0,4114.0,0.1094,2832.0,0.0753,-11.0,2822.0,1864.0,0.54
2903,長榮(2603),2014-08-14,35179.0,33278.0,1901.0,0.054000000000000006,607.0,0.0173,19.0,626.0,150.0,0.04
2904,長榮(2603),2014-05-15,34321.0,34496.0,-175.0,-0.0051,-1381.0,-0.0402,-525.0,-1906.0,-1694.0,-0.49
2905,長榮(2603),2014-03-31,33348.0,34312.0,-964.0,-0.028900000000000002,1150.0,0.0345,-518.0,632.0,693.0,0.2
2906,長榮(2603),2013-11-14,35991.0,34580.0,1411.0,0.0392,370.0,0.0103,-168.0,202.0,49.0,0.01
2907,長榮(2603),2013-08-14,36496.0,35643.0,853.0,0.0234,-248.0,-0.0068000000000000005,-199.0,-446.0,-401.0,-0.12
2908,長榮(2603),2013-05-15,33382.0,34293.0,-911.0,-0.0273,-2046.0,-0.0613,69.0,-1977.0,-1839.0,-0.53
2909,長榮(2603),2013-03-31,37321.0,36624.0,697.0,0.0187,-716.0,-0.0192,806.0,90.0,124.0,0.04
2910,長榮(2603),2012-11-14,40230.0,37223.0,3007.0,0.0747,1728.0,0.043,1151.0,2879.0,2541.0,0.73
2911,長榮(2603),2012-08-14,37449.0,35427.0,2022.0,0.054000000000000006,679.0,0.0181,246.0,925.0,785.0,0.23
2912,長榮(2603),2012-05-15,26027.0,27591.0,-1563.0,-0.0601,-2808.0,-0.1079,-1042.0,-3849.0,-3136.0,-0.9
2913,長榮(2603),2012-03-31,27288.0,29298.0,-2009.0,-0.0736,-3285.0,-0.1204,-937.0,-4223.0,-3359.0,-0.97
2914,長榮(2603),2011-11-14,27752.0,28213.0,-461.0,-0.0166,-1698.0,-0.061200000000000004,374.0,-1325.0,-1121.0,-0.32
2915,長榮(2603),2011-08-14,28293.0,26761.0,1531.0,0.0541,256.0,0.0091,481.0,737.0,81.0,0.03
2916,長榮(2603),2011-05-15,24823.0,24053.0,770.0,0.031000000000000003,-390.0,-0.015700000000000002,1782.0,1391.0,1307.0,0.42
2917,長榮(2603),2011-03-31,29035.0,24195.0,4840.0,0.16670000000000001,3273.0,0.1127,873.0,4146.0,3492.0,1.14
2918,長榮(2603),2010-11-14,34189.0,26405.0,7785.0,0.2277,6663.0,0.1949,2554.0,9217.0,7639.0,2.49
2919,長榮(2603),2010-08-14,26334.0,21810.0,4524.0,0.1718,3332.0,0.1265,1654.0,4986.0,4122.0,1.35
2920,長榮(2603),2010-05-15,19795.0,19200.0,596.0,0.0301,-549.0,-0.0278,955.0,406.0,-87.0,-0.03
2921,長榮(2603),2010-03-31,20503.0,22666.0,-2163.0,-0.10550000000000001,-3771.0,-0.1839,414.0,-3357.0,-2563.0,-0.84
2922,長榮(2603),2009-11-14,21516.0,23445.0,-1929.0,-0.08960000000000001,-3140.0,-0.146,-581.0,-3722.0,-2578.0,-0.84
